HOLEID,X,Y,Z,FORMATION
45,2844058,29979548,1522,3
45,2844058,29979548,1527,3
45,2844058,29979548,1532,3
45,2844058,29979548,1537,3
45,2844058,29979548,1542,3
45,2844058,29979548,1547,3
45,2844058,29979548,1552,3
45,2844058,29979548,1557,3
45,2844058,29979548,1562,3
45,2844058,29979548,1567,3
45,2844058,29979548,1572,3
45,2844058,29979548,1577,3
45,2844058,29979548,1582,3
45,2844058,29979548,1587,3
45,2844058,29979548,1592,3
45,2844058,29979548,1597,3
45,2844058,29979548,1602,3
45,2844058,29979548,1607,3
45,2844058,29979548,1612,3
45,2844058,29979548,1617,3
45,2844058,29979548,1622,3
45,2844058,29979548,1627,3
45,2844058,29979548,1632,3
45,2844058,29979548,1637,3
45,2844058,29979548,1642,3
45,2844058,29979548,1647,3
45,2844058,29979548,1652,2
45,2844058,29979548,1657,2
45,2844058,29979548,1662,2
45,2844058,29979548,1667,2
45,2844058,29979548,1672,2
45,2844058,29979548,1677,2
45,2844058,29979548,1682,2
45,2844058,29979548,1687,2
45,2844058,29979548,1692,2
45,2844058,29979548,1697,1
45,2844058,29979548,1702,1
45,2844058,29979548,1707,1
45,2844058,29979548,1712,1
46,2844125,29978988,1402,4
46,2844125,29978988,1407,4
46,2844125,29978988,1412,4
46,2844125,29978988,1417,4
46,2844125,29978988,1422,4
46,2844125,29978988,1427,4
46,2844125,29978988,1432,4
46,2844125,29978988,1437,4
46,2844125,29978988,1442,4
46,2844125,29978988,1447,4
46,2844125,29978988,1452,4
46,2844125,29978988,1457,4
46,2844125,29978988,1462,4
46,2844125,29978988,1467,4
46,2844125,29978988,1472,4
46,2844125,29978988,1477,4
46,2844125,29978988,1482,4
46,2844125,29978988,1487,4
46,2844125,29978988,1492,4
46,2844125,29978988,1497,4
46,2844125,29978988,1502,4
46,2844125,29978988,1507,4
46,2844125,29978988,1512,4
46,2844125,29978988,1517,4
46,2844125,29978988,1522,4
46,2844125,29978988,1527,4
46,2844125,29978988,1532,4
46,2844125,29978988,1537,4
46,2844125,29978988,1542,4
46,2844125,29978988,1547,4
46,2844125,29978988,1552,4
46,2844125,29978988,1557,4
46,2844125,29978988,1562,4
46,2844125,29978988,1567,4
46,2844125,29978988,1572,4
46,2844125,29978988,1577,4
46,2844125,29978988,1582,4
46,2844125,29978988,1587,4
46,2844125,29978988,1592,4
46,2844125,29978988,1597,4
46,2844125,29978988,1602,4
46,2844125,29978988,1607,4
